month,concept,bls_series,unit_price,norm_unit,priced_by
2012-09,bacon,APU0300704111,0.27044,oz,published
2012-10,bacon,APU0300704111,0.26837,oz,published
2012-11,bacon,APU0300704111,0.26312,oz,published
2012-12,bacon,APU0300704111,0.26175,oz,published
2013-01,bacon,APU0300704111,0.2635,oz,published
2013-02,bacon,APU0300704111,0.27281,oz,published
2013-03,bacon,APU0300704111,0.28531,oz,published
2013-04,bacon,APU0300704111,0.28156,oz,published
2013-05,bacon,APU0300704111,0.31169,oz,published
2013-06,bacon,APU0300704111,0.32719,oz,published
2013-07,bacon,APU0300704111,0.34325,oz,published
2013-08,bacon,APU0300704111,0.35113,oz,published
2013-09,bacon,APU0300704111,0.35725,oz,published
2013-10,bacon,APU0300704111,0.36169,oz,published
2013-11,bacon,APU0300704111,0.36169,oz,published
2013-12,bacon,APU0300704111,0.35606,oz,published
2014-01,bacon,APU0300704111,0.34875,oz,published
2014-02,bacon,APU0300704111,0.34031,oz,published
2014-03,bacon,APU0300704111,0.34031,oz,published
2014-04,bacon,APU0300704111,0.36175,oz,published
2014-05,bacon,APU0300704111,0.37944,oz,published
2014-06,bacon,APU0300704111,0.38569,oz,published
2014-07,bacon,APU0300704111,0.37194,oz,published
2014-08,bacon,APU0300704111,0.3805,oz,published
2014-09,bacon,APU0300704111,0.36938,oz,published
2014-10,bacon,APU0300704111,0.35875,oz,published
2014-11,bacon,APU0300704111,0.34956,oz,published
2014-12,bacon,APU0300704111,0.35656,oz,published
2015-01,bacon,APU0300704111,0.36481,oz,published
2015-02,bacon,APU0300704111,0.35487,oz,published
2015-03,bacon,APU0300704111,0.35163,oz,published
2015-04,bacon,APU0300704111,0.33813,oz,published
2015-05,bacon,APU0300704111,0.31994,oz,published
2015-06,bacon,APU0300704111,0.33863,oz,published
2015-07,bacon,APU0300704111,0.34063,oz,published
2015-08,bacon,APU0300704111,0.3575,oz,published
2015-09,bacon,APU0300704111,0.38212,oz,published
2015-10,bacon,APU0300704111,0.38206,oz,published
2015-11,bacon,APU0300704111,0.37438,oz,published
2015-12,bacon,APU0300704111,0.35988,oz,published
2016-01,bacon,APU0300704111,0.35931,oz,published
2016-02,bacon,APU0300704111,0.34737,oz,published
2016-03,bacon,APU0300704111,0.35031,oz,published
2016-04,bacon,APU0300704111,0.359,oz,published
2016-05,bacon,APU0300704111,0.36188,oz,published
2016-06,bacon,APU0300704111,0.3475,oz,published
2016-07,bacon,APU0300704111,0.35606,oz,published
2016-08,bacon,APU0300704111,0.35781,oz,published
2016-09,bacon,APU0300704111,0.36262,oz,published
2016-10,bacon,APU0300704111,0.35294,oz,published
2016-11,bacon,APU0300704111,0.3375,oz,published
2016-12,bacon,APU0300704111,0.332,oz,published
2017-01,bacon,APU0300704111,0.33806,oz,published
2017-02,bacon,APU0300704111,0.35394,oz,published
2017-03,bacon,APU0300704111,0.36838,oz,published
2017-04,bacon,APU0300704111,0.37738,oz,published
2017-05,bacon,APU0300704111,0.38288,oz,published
2017-06,bacon,APU0300704111,0.3655,oz,published
2017-07,bacon,APU0300704111,0.37994,oz,published
2017-08,bacon,APU0300704111,0.42156,oz,published
2017-09,bacon,APU0300704111,0.41569,oz,published
2017-10,bacon,APU0300704111,0.39787,oz,published
2017-11,bacon,APU0300704111,0.36681,oz,published
2017-12,bacon,APU0300704111,0.36394,oz,published
2018-01,bacon,APU0300704111,0.3635,oz,published
2018-02,bacon,APU0300704111,0.35469,oz,published
2018-03,bacon,APU0300704111,0.34969,oz,published
2018-04,bacon,APU0300704111,0.3435,oz,published
2018-05,bacon,APU0300704111,0.35769,oz,published
2018-06,bacon,APU0300704111,0.33794,oz,published
2018-07,bacon,APU0300704111,0.34681,oz,published
2018-08,bacon,APU0300704111,0.36238,oz,published
2018-09,bacon,APU0300704111,0.35256,oz,published
2018-10,bacon,APU0300704111,0.37144,oz,published
2018-11,bacon,APU0300704111,0.34763,oz,published
2018-12,bacon,APU0300704111,0.36619,oz,published
2019-01,bacon,APU0300704111,0.36194,oz,published
2019-02,bacon,APU0300704111,0.36725,oz,published
2019-03,bacon,APU0300704111,0.3675,oz,published
2019-04,bacon,APU0300704111,0.36994,oz,published
2019-05,bacon,APU0300704111,0.38406,oz,published
2019-06,bacon,APU0300704111,0.38456,oz,published
2019-07,bacon,APU0300704111,0.38531,oz,published
2019-08,bacon,APU0300704111,0.36106,oz,published
2019-09,bacon,APU0300704111,0.37025,oz,published
2019-10,bacon,APU0300704111,0.36269,oz,published
2019-11,bacon,APU0300704111,0.34594,oz,published
2019-12,bacon,APU0300704111,0.34063,oz,published
2020-01,bacon,APU0300704111,0.35106,oz,published
2020-02,bacon,APU0300704111,0.34731,oz,published
2020-03,bacon,APU0300704111,0.333,oz,published
2020-04,bacon,APU0300704111,0.33875,oz,published
2020-05,bacon,APU0300704111,0.33331,oz,published
2020-06,bacon,APU0300704111,0.36575,oz,published
2020-07,bacon,APU0300704111,0.366,oz,published
2020-08,bacon,APU0300704111,0.34,oz,published
2020-09,bacon,APU0300704111,0.3505,oz,published
2020-10,bacon,APU0300704111,0.36194,oz,published
2020-11,bacon,APU0300704111,0.36656,oz,published
2020-12,bacon,APU0300704111,0.36706,oz,published
2021-01,bacon,APU0300704111,0.36725,oz,published
2021-02,bacon,APU0300704111,0.36025,oz,published
2021-03,bacon,APU0300704111,0.36288,oz,published
2021-04,bacon,APU0300704111,0.38294,oz,published
2021-05,bacon,APU0300704111,0.39475,oz,published
2021-06,bacon,APU0300704111,0.42025,oz,published
2021-07,bacon,APU0300704111,0.42425,oz,published
2021-08,bacon,APU0300704111,0.44119,oz,published
2021-09,bacon,APU0300704111,0.44019,oz,published
2021-10,bacon,APU0300704111,0.45112,oz,published
2021-11,bacon,APU0300704111,0.44169,oz,published
2021-12,bacon,APU0300704111,0.44294,oz,published
2022-01,bacon,APU0300704111,0.43588,oz,published
2022-02,bacon,APU0300704111,0.42569,oz,published
2022-03,bacon,APU0300704111,0.42438,oz,published
2022-04,bacon,APU0300704111,0.44681,oz,published
2022-05,bacon,APU0300704111,0.43275,oz,published
2022-06,bacon,APU0300704111,0.43588,oz,published
2022-07,bacon,APU0300704111,0.43225,oz,published
2022-08,bacon,APU0300704111,0.42325,oz,published
2022-09,bacon,APU0300704111,0.43694,oz,published
2022-10,bacon,APU0300704111,0.43688,oz,published
2022-11,bacon,APU0300704111,0.42381,oz,published
2022-12,bacon,APU0300704111,0.403,oz,published
2023-01,bacon,APU0300704111,0.39494,oz,published
2023-02,bacon,APU0300704111,0.37294,oz,published
2023-03,bacon,APU0300704111,0.37806,oz,published
2023-04,bacon,APU0300704111,0.37188,oz,published
2023-05,bacon,APU0300704111,0.36231,oz,published
2023-06,bacon,APU0300704111,0.33875,oz,published
2023-07,bacon,APU0300704111,0.34719,oz,published
2023-08,bacon,APU0300704111,0.37825,oz,published
2023-09,bacon,APU0300704111,0.40925,oz,published
2023-10,bacon,APU0300704111,0.42712,oz,published
2023-11,bacon,APU0300704111,0.40263,oz,published
2023-12,bacon,APU0300704111,0.40175,oz,published
2024-01,bacon,APU0300704111,0.38081,oz,published
2024-02,bacon,APU0300704111,0.37712,oz,published
2024-03,bacon,APU0300704111,0.38131,oz,published
2024-04,bacon,APU0300704111,0.38338,oz,published
2024-05,bacon,APU0300704111,0.38544,oz,published
2024-06,bacon,APU0300704111,0.39713,oz,published
2024-07,bacon,APU0300704111,0.39831,oz,published
2024-08,bacon,APU0300704111,0.40431,oz,published
2024-09,bacon,APU0300704111,0.406,oz,published
2024-10,bacon,APU0300704111,0.40287,oz,published
2024-11,bacon,APU0300704111,0.40175,oz,published
2024-12,bacon,APU0300704111,0.40631,oz,published
2025-01,bacon,APU0300704111,0.41375,oz,published
2025-02,bacon,APU0300704111,0.39381,oz,published
2025-03,bacon,APU0300704111,0.41063,oz,published
2025-04,bacon,APU0300704111,0.40281,oz,published
2025-05,bacon,APU0300704111,0.40394,oz,published
2025-06,bacon,APU0300704111,0.41194,oz,published
2025-07,bacon,APU0300704111,0.40013,oz,published
2025-08,bacon,APU0300704111,0.4055,oz,published
2025-09,bacon,APU0300704111,0.40531,oz,published
2025-10,bacon,APU0300704111,0.40531,oz,carried
2025-11,bacon,APU0300704111,0.39719,oz,published
2025-12,bacon,APU0300704111,0.40037,oz,published
2026-01,bacon,APU0300704111,0.41156,oz,published
2026-02,bacon,APU0300704111,0.40119,oz,published
2026-03,bacon,APU0300704111,0.39287,oz,published
2026-04,bacon,APU0300704111,0.38306,oz,published
2026-05,bacon,APU0300704111,0.38519,oz,published
2026-06,bacon,APU0300704111,0.38862,oz,published
2026-07,bacon,APU0300704111,0.38644,oz,published
2026-08,bacon,APU0300704111,0.38094,oz,published
2006-01,pork_chops,APU0300704211,3.284,lb,published
2006-02,pork_chops,APU0300704211,3.315,lb,published
2006-03,pork_chops,APU0300704211,3.442,lb,published
2006-04,pork_chops,APU0300704211,3.248,lb,published
2006-05,pork_chops,APU0300704211,3.33,lb,published
2006-06,pork_chops,APU0300704211,3.137,lb,published
2006-07,pork_chops,APU0300704211,3.356,lb,published
2006-08,pork_chops,APU0300704211,3.29,lb,published
2006-09,pork_chops,APU0300704211,3.384,lb,published
2006-10,pork_chops,APU0300704211,3.321,lb,published
2006-11,pork_chops,APU0300704211,3.296,lb,published
2006-12,pork_chops,APU0300704211,3.198,lb,published
2007-01,pork_chops,APU0300704211,3.237,lb,published
2007-02,pork_chops,APU0300704211,3.315,lb,published
2007-03,pork_chops,APU0300704211,3.345,lb,published
2007-04,pork_chops,APU0300704211,3.347,lb,published
2007-05,pork_chops,APU0300704211,3.292,lb,published
2007-06,pork_chops,APU0300704211,3.321,lb,published
2007-07,pork_chops,APU0300704211,3.665,lb,published
2007-08,pork_chops,APU0300704211,3.633,lb,published
2007-09,pork_chops,APU0300704211,3.446,lb,published
2007-10,pork_chops,APU0300704211,3.419,lb,published
2007-11,pork_chops,APU0300704211,3.665,lb,published
2007-12,pork_chops,APU0300704211,3.63,lb,published
2008-01,pork_chops,APU0300704211,3.26,lb,published
2008-02,pork_chops,APU0300704211,3.574,lb,published
2008-03,pork_chops,APU0300704211,3.375,lb,published
2008-04,pork_chops,APU0300704211,3.473,lb,published
2008-05,pork_chops,APU0300704211,3.668,lb,published
2008-06,pork_chops,APU0300704211,3.547,lb,published
2008-07,pork_chops,APU0300704211,3.977,lb,published
2008-08,pork_chops,APU0300704211,3.661,lb,published
2008-09,pork_chops,APU0300704211,3.755,lb,published
2008-10,pork_chops,APU0300704211,3.852,lb,published
2008-11,pork_chops,APU0300704211,3.799,lb,published
2008-12,pork_chops,APU0300704211,3.782,lb,published
2009-01,pork_chops,APU0300704211,3.604,lb,published
2009-02,pork_chops,APU0300704211,3.56,lb,published
2009-03,pork_chops,APU0300704211,3.605,lb,published
2009-04,pork_chops,APU0300704211,3.451,lb,published
2009-05,pork_chops,APU0300704211,3.488,lb,published
2009-06,pork_chops,APU0300704211,3.541,lb,published
2009-07,pork_chops,APU0300704211,3.37,lb,published
2009-08,pork_chops,APU0300704211,3.554,lb,published
2009-09,pork_chops,APU0300704211,3.522,lb,published
2009-10,pork_chops,APU0300704211,3.35,lb,published
2009-11,pork_chops,APU0300704211,3.425,lb,published
2009-12,pork_chops,APU0300704211,3.56,lb,published
2010-01,pork_chops,APU0300704211,3.461,lb,published
2010-02,pork_chops,APU0300704211,3.608,lb,published
2010-03,pork_chops,APU0300704211,3.504,lb,published
2010-04,pork_chops,APU0300704211,3.436,lb,published
2010-05,pork_chops,APU0300704211,3.461,lb,published
2010-06,pork_chops,APU0300704211,3.545,lb,published
2010-07,pork_chops,APU0300704211,3.621,lb,published
2010-08,pork_chops,APU0300704211,3.696,lb,published
2010-09,pork_chops,APU0300704211,3.493,lb,published
2010-10,pork_chops,APU0300704211,3.662,lb,published
2010-11,pork_chops,APU0300704211,3.487,lb,published
2010-12,pork_chops,APU0300704211,3.612,lb,published
2011-01,pork_chops,APU0300704211,3.592,lb,published
2011-02,pork_chops,APU0300704211,3.737,lb,published
2011-03,pork_chops,APU0300704211,3.8,lb,published
2011-04,pork_chops,APU0300704211,3.837,lb,published
2011-05,pork_chops,APU0300704211,3.872,lb,published
2011-06,pork_chops,APU0300704211,3.766,lb,published
2011-07,pork_chops,APU0300704211,3.741,lb,published
2011-08,pork_chops,APU0300704211,3.89,lb,published
2011-09,pork_chops,APU0300704211,3.937,lb,published
2011-10,pork_chops,APU0300704211,3.879,lb,published
2011-11,pork_chops,APU0300704211,3.772,lb,published
2011-12,pork_chops,APU0300704211,3.666,lb,published
2012-01,pork_chops,APU0300704211,3.576,lb,published
2012-02,pork_chops,APU0300704211,3.594,lb,published
2012-03,pork_chops,APU0300704211,3.546,lb,published
2012-04,pork_chops,APU0300704211,3.583,lb,published
2012-05,pork_chops,APU0300704211,3.623,lb,published
2012-06,pork_chops,APU0300704211,3.694,lb,published
2012-07,pork_chops,APU0300704211,3.547,lb,published
2012-08,pork_chops,APU0300704211,3.615,lb,published
2012-09,pork_chops,APU0300704211,3.477,lb,published
2012-10,pork_chops,APU0300704211,3.54,lb,published
2012-11,pork_chops,APU0300704211,3.719,lb,published
2012-12,pork_chops,APU0300704211,3.606,lb,published
2013-01,pork_chops,APU0300704211,3.49,lb,published
2013-02,pork_chops,APU0300704211,3.586,lb,published
2013-03,pork_chops,APU0300704211,3.577,lb,published
2013-04,pork_chops,APU0300704211,3.589,lb,published
2013-05,pork_chops,APU0300704211,3.504,lb,published
2013-06,pork_chops,APU0300704211,3.699,lb,published
2013-07,pork_chops,APU0300704211,3.699,lb,published
2013-08,pork_chops,APU0300704211,3.695,lb,published
2013-09,pork_chops,APU0300704211,3.928,lb,published
2013-10,pork_chops,APU0300704211,3.965,lb,published
2013-11,pork_chops,APU0300704211,3.985,lb,published
2013-12,pork_chops,APU0300704211,4.018,lb,published
2014-01,pork_chops,APU0300704211,4.026,lb,published
2014-02,pork_chops,APU0300704211,3.881,lb,published
2014-03,pork_chops,APU0300704211,4.079,lb,published
2014-04,pork_chops,APU0300704211,4.337,lb,published
2014-05,pork_chops,APU0300704211,4.388,lb,published
2014-06,pork_chops,APU0300704211,4.257,lb,published
2014-07,pork_chops,APU0300704211,4.264,lb,published
2014-08,pork_chops,APU0300704211,4.309,lb,published
2014-09,pork_chops,APU0300704211,4.394,lb,published
2014-10,pork_chops,APU0300704211,4.343,lb,published
2014-11,pork_chops,APU0300704211,4.562,lb,published
2014-12,pork_chops,APU0300704211,4.262,lb,published
2015-01,pork_chops,APU0300704211,4.381,lb,published
2015-02,pork_chops,APU0300704211,4.16,lb,published
2015-03,pork_chops,APU0300704211,4.329,lb,published
2015-04,pork_chops,APU0300704211,4.243,lb,published
2015-05,pork_chops,APU0300704211,4.031,lb,published
2015-06,pork_chops,APU0300704211,4.293,lb,published
2015-07,pork_chops,APU0300704211,4.172,lb,published
2015-08,pork_chops,APU0300704211,4.083,lb,published
2015-09,pork_chops,APU0300704211,4.006,lb,published
2015-10,pork_chops,APU0300704211,4.096,lb,published
2015-11,pork_chops,APU0300704211,3.993,lb,published
2015-12,pork_chops,APU0300704211,3.912,lb,published
2016-01,pork_chops,APU0300704211,3.826,lb,published
2016-02,pork_chops,APU0300704211,3.767,lb,published
2016-03,pork_chops,APU0300704211,3.847,lb,published
2016-04,pork_chops,APU0300704211,4.092,lb,published
2016-05,pork_chops,APU0300704211,3.997,lb,published
2016-06,pork_chops,APU0300704211,4.014,lb,published
2016-07,pork_chops,APU0300704211,3.98,lb,published
2016-08,pork_chops,APU0300704211,3.869,lb,published
2016-09,pork_chops,APU0300704211,3.779,lb,published
2016-10,pork_chops,APU0300704211,3.80814,lb,imputed_us
2016-11,pork_chops,APU0300704211,3.59734,lb,imputed_us
2016-12,pork_chops,APU0300704211,3.52933,lb,imputed_us
2017-01,pork_chops,APU0300704211,3.53516,lb,imputed_us
2017-02,pork_chops,APU0300704211,3.52156,lb,imputed_us
2017-03,pork_chops,APU0300704211,3.59345,lb,imputed_us
2017-04,pork_chops,APU0300704211,3.53516,lb,imputed_us
2017-05,pork_chops,APU0300704211,3.63911,lb,imputed_us
2017-06,pork_chops,APU0300704211,3.52156,lb,imputed_us
2017-07,pork_chops,APU0300704211,3.68477,lb,imputed_us
2017-08,pork_chops,APU0300704211,3.65271,lb,imputed_us
2017-09,pork_chops,APU0300704211,3.78483,lb,imputed_us
2017-10,pork_chops,APU0300704211,3.60219,lb,imputed_us
2017-11,pork_chops,APU0300704211,3.75957,lb,imputed_us
2017-12,pork_chops,APU0300704211,3.70031,lb,imputed_us
2018-01,pork_chops,APU0300704211,3.70517,lb,imputed_us
2018-02,pork_chops,APU0300704211,3.61191,lb,imputed_us
2018-03,pork_chops,APU0300704211,3.59636,lb,imputed_us
2018-04,pork_chops,APU0300704211,3.88975,lb,imputed_us
2018-05,pork_chops,APU0300704211,3.71974,lb,imputed_us
2018-06,pork_chops,APU0300704211,3.70225,lb,imputed_us
2018-07,pork_chops,APU0300704211,3.45647,lb,imputed_us
2018-08,pork_chops,APU0300704211,3.73334,lb,imputed_us
2018-09,pork_chops,APU0300704211,3.6906,lb,imputed_us
2018-10,pork_chops,APU0300704211,3.77803,lb,imputed_us
2018-11,pork_chops,APU0300704211,3.62939,lb,imputed_us
2018-12,pork_chops,APU0300704211,3.83437,lb,imputed_us
2019-01,pork_chops,APU0300704211,3.47396,lb,imputed_us
2019-02,pork_chops,APU0300704211,3.74208,lb,imputed_us
2019-03,pork_chops,APU0300704211,3.54391,lb,imputed_us
2019-04,pork_chops,APU0300704211,3.67117,lb,imputed_us
2019-05,pork_chops,APU0300704211,3.90432,lb,imputed_us
2019-06,pork_chops,APU0300704211,3.962,lb,published
2019-07,pork_chops,APU0300704211,3.986,lb,published
2019-08,pork_chops,APU0300704211,4.122,lb,published
2019-09,pork_chops,APU0300704211,3.993,lb,published
2019-10,pork_chops,APU0300704211,3.923,lb,published
2019-11,pork_chops,APU0300704211,3.737,lb,published
2019-12,pork_chops,APU0300704211,3.734,lb,published
2020-01,pork_chops,APU0300704211,3.867,lb,published
2020-02,pork_chops,APU0300704211,3.804,lb,published
2020-03,pork_chops,APU0300704211,3.712,lb,published
2020-04,pork_chops,APU0300704211,4.131,lb,published
2020-05,pork_chops,APU0300704211,4.458,lb,published
2020-06,pork_chops,APU0300704211,4.69,lb,published
2020-07,pork_chops,APU0300704211,4.386,lb,published
2020-08,pork_chops,APU0300704211,4.114,lb,published
2020-09,pork_chops,APU0300704211,4.015,lb,published
2020-10,pork_chops,APU0300704211,3.794,lb,published
2020-11,pork_chops,APU0300704211,4.203,lb,published
2020-12,pork_chops,APU0300704211,4.409,lb,published
2021-01,pork_chops,APU0300704211,3.741,lb,published
